channel,rms,mad,ptp,absmax,zero_fraction,saturation_fraction,rough_mad,common_corr,rms_rz,mad_rz,ptp_rz,rough_mad_rz,absmax_rz,exclude_reasons,exclude_auto
130,9364.697,9100.25,32011.5,22958.0,6.875e-05,0.0,34.0,0.5856861,17.749810734446886,24.96395537222809,3.5534931745425613,0.0,4.434669134730539,extreme_noise,True
131,7661.3115,7458.0,26369.0,22219.0,5e-05,0.0,33.0,0.59820175,14.334384776827406,20.285261425290393,2.746108732352161,-0.13489795,4.2288265060912655,extreme_noise,True
132,6580.087,6420.0,22738.5,19547.0,5e-05,0.0,30.0,0.60565174,12.166442039664183,17.328047653379095,2.2266210553699284,-0.5395918,3.484561954367128,extreme_noise,True
133,5792.9956,5615.5,19781.0,20308.0,7.5e-05,0.0,30.0,0.60332036,10.588260002433588,15.036064532470961,1.803432843092018,-0.5395918,3.696532509704729,extreme_noise,True
134,4965.6807,4831.5,17308.0,17508.0,5.625e-05,0.0,30.0,0.60496545,8.929426588279618,12.80248495908131,1.4495716600106072,-0.5395918,2.916614566281231,extreme_noise,True
135,3556.1484,3455.75,12528.5,12789.0,0.00010625,0.0,31.0,0.6086691,6.103200108411682,8.883037129883842,0.7656737527976665,-0.40469384999999997,1.6021742894899855,extreme_noise,True
136,411.03152,272.0,4091.0,4649.0,0.0012125,0.0,53.0,0.19199467,-0.20301409365777734,-0.18731869508975713,-0.441646802094935,2.56306105,-0.6651585888911832,,False
137,2268.9888,2204.0,8439.0,8760.0,0.00018125,0.0,35.0,0.60836154,3.522340808247917,5.316859539334741,0.180507837629276,0.13489795,0.4799280773281024,high_noise,True
138,2878.7002,2805.5,10302.5,10864.0,0.000175,0.0,32.0,0.6092787,4.744861571878061,7.030505092133051,0.4471557610713339,-0.2697959,1.0659807033863309,extreme_noise,True
139,2782.9683,2711.0,9948.0,11023.0,0.000125,0.0,32.0,0.6144892,4.552911354952864,6.761278982840549,0.3964304115354017,-0.2697959,1.1102689008878794,extreme_noise,True
140,2583.9072,2535.5,9325.5,10814.0,0.00015625,0.0,31.0,0.61692953,4.153777718971881,6.261287637011616,0.307356983929992,-0.40469384999999997,1.0520535972537683,extreme_noise,True
141,1979.0078,1919.0,7113.5,9761.0,0.000175,0.0,31.0,0.61451584,2.940905405271636,4.504907781151003,-0.0091577499867409,-0.40469384999999997,0.7587487421020029,high_noise,True
142,1430.2756,1391.0,5341.0,8492.0,0.00023125,0.0,32.0,0.6146649,1.8406528789576313,3.0006603133579723,-0.2627844976664015,-0.2697959,0.4052787884575676,,False
143,1042.7869,996.5,3907.0,7526.0,0.00028125,0.0,32.0,0.623715,1.0637066361580854,1.87674814281943,-0.4679753333068151,-0.2697959,0.1362070979764608,,False
144,809.427,768.5,3207.5,6785.0,0.00044375,0.0,32.0,0.62140995,0.5958011268488385,1.2271867362724393,-0.5680666788650226,-0.2697959,-0.0701926149081148,,False
145,680.89246,640.0,2702.5,6553.0,0.0005,0.0,31.0,0.6242018,0.338078958633435,0.8610962067053853,-0.64032704985415,-0.40469384999999997,-0.1348143873632046,,False
146,611.61957,572.5,2533.5,6806.0,0.00049375,0.0,32.0,0.6204162,0.19918120080626134,0.6687918429250264,-0.6645092334128878,-0.2697959,-0.0643432303324385,,False
147,567.05945,532.0,2304.5,6068.0,0.000675,0.0,31.0,0.6254271,0.1098345493743695,0.553409224656811,-0.6972768075841952,-0.40469384999999997,-0.2699073168490605,,False
148,565.6464,528.0,2396.0,6419.0,0.00060625,0.0,32.0,0.6162466,0.10700126962095241,0.5420134105068638,-0.6841840869000265,-0.2697959,-0.172139031798472,,False
149,588.1481,555.0,2405.0,6491.0,0.00059375,0.0,31.0,0.6120775,0.15211900149701119,0.6189351560190074,-0.682896278308141,-0.40469384999999997,-0.1520839989675821,,False
150,673.849,632.0,2690.0,6366.0,0.00046875,0.0,30.0,0.60343456,0.3239562505820547,0.838304578405491,-0.6421156728984354,-0.5395918,-0.1869017642989882,,False
151,790.1892,741.0,3152.0,6582.0,0.00040625,0.0,30.0,0.6020169,0.5572277789557796,1.1488405139915523,-0.5760081651816494,-0.5395918,-0.1267366658063184,,False
152,871.2795,821.0,3492.0,6632.0,0.0003875,0.0,29.0,0.5971501,0.7198204014309332,1.3767567969904961,-0.5273576183770883,-0.67448975,-0.1128095596737559,,False
153,885.1068,842.0,3485.0,6525.0,0.00036875,0.0,29.0,0.6022557,0.7475452583959549,1.4365848212777192,-0.5283592472818881,-0.67448975,-0.1426135667974396,,False
154,841.1437,782.5,3351.0,6413.0,0.00034375,0.0,29.0,0.59721684,0.6593956804422731,1.2670720857972544,-0.5475332863166269,-0.67448975,-0.1738102845343795,,False
155,746.88947,691.0,3049.5,6482.0,0.00046875,0.0,30.0,0.5960709,0.4704083116068353,1.0063928371172122,-0.5906748741447893,-0.5395918,-0.1545908780714433,,False
156,664.467,609.5,2757.5,7027.0,0.00055625,0.0,29.0,0.5811358,0.30514458033219866,0.774203123812038,-0.6324571084592946,-0.67448975,-0.0027854212265124,,False
157,586.81824,532.0,2522.5,7473.0,0.0006625,0.0,29.0,0.588148,0.14945252443471377,0.553409224656811,-0.666083221691859,-0.67448975,0.1214443654759446,,False
158,504.52106,454.5,2235.0,6507.0,0.00073125,0.0,28.0,0.5807328,-0.015559990237321715,0.3326153255015839,-0.7072215517104216,-0.8093876999999999,-0.147627325005162,,False
159,426.7877,373.5,2048.0,5845.0,0.0008125,0.0,28.0,0.5681977,-0.17142167599018254,0.10185008896515312,-0.7339793524529302,-0.8093876999999999,-0.332022210200289,,False
160,362.02478,310.5,1779.0,5778.0,0.00105625,0.0,27.0,0.5557133,-0.3012765785117982,-0.07763398389651532,-0.7724705203659508,-0.94428565,-0.3506845324179227,,False
161,317.54596,269.0,1648.0,6731.0,0.00129375,0.0,29.0,0.5631582,-0.3904602168557224,-0.19586555570221753,-0.791215289870061,-0.67448975,-0.0852338895312822,,False
162,282.01538,235.0,1481.0,7222.0,0.00125625,0.0,29.0,0.5552629,-0.4617019088985838,-0.29272997597676875,-0.8151112937417131,-0.67448975,0.0515302926904811,,False
163,277.4479,226.5,1501.5,6889.0,0.00141875,0.0,27.0,0.548805,-0.47086007641433864,-0.3169460810454065,-0.8121779519490852,-0.94428565,-0.0412242341523848,,False
164,279.54578,225.0,1529.0,6196.0,0.00146875,0.0,26.0,0.5360265,-0.46665365701721995,-0.32121951135163673,-0.8082429812516574,-1.0791836,-0.2342539251497006,,False
165,291.7345,239.5,1543.5,5912.0,0.00139375,0.0,27.0,0.53789747,-0.4422142857309458,-0.2799096850580781,-0.8061681785202863,-0.94428565,-0.3133598879826554,,False
166,281.06915,231.0,1501.0,5868.0,0.00135625,0.0,27.0,0.52843237,-0.46359917672426293,-0.304125790126716,-0.8122494968708566,-0.94428565,-0.3256157413793104,,False
167,279.9538,229.5,1489.0,5794.0,0.0013375,0.0,28.0,0.5278241,-0.4658355438542114,-0.30839922043294615,-0.8139665749933704,-0.8093876999999999,-0.3462278584555028,,False
168,259.58694,208.5,1498.5,6012.0,0.001675,0.0,27.0,0.5079237,-0.5066727485381786,-0.36822724472016893,-0.8126072214797136,-0.94428565,-0.2855056757175304,,False
169,243.97739,189.5,1430.0,5708.0,0.00208125,0.0,27.0,0.51598835,-0.5379711611739321,-0.4223573619324182,-0.8224088757623972,-0.94428565,-0.3701824810035102,,False
170,226.1788,168.25,1368.5,5915.0,0.0017125,0.0,27.0,0.49750292,-0.5736587763937554,-0.4828976246040127,-0.8312089011402811,-0.94428565,-0.3125242616147016,,False
171,215.94144,160.5,1348.5,5549.0,0.0021625,0.0,27.0,0.5014881,-0.5941855127558386,-0.5049770145195354,-0.8340706980111376,-0.94428565,-0.4144706785050588,,False
172,216.20529,150.0,1487.0,5673.0,0.002425,0.0,28.0,0.51226026,-0.5936564721253309,-0.5348910266631468,-0.8142527546804561,-0.8093876999999999,-0.3799314552963039,,False
173,495.59055,325.0,4269.5,4531.0,0.00105625,0.0,52.0,0.25703102,-0.033466386451672624,-0.03632415760295671,-0.4161052650225404,2.4281631,-0.6980265593640306,,False
174,497.04236,323.5,4369.0,4623.0,0.0011125,0.0,52.5,0.25930554,-0.030555389757423775,-0.040597587909186904,-0.4018678255900291,2.495612075,-0.6724006840801157,,False
175,491.1054,322.0,4490.0,4664.0,0.001075,0.0,52.5,0.25714555,-0.042459475645995996,-0.044871018215417106,-0.3845539545213471,2.495612075,-0.6609804570514144,,False
176,511.92737,335.0,4240.0,5224.0,0.00095625,0.0,52.5,0.27168941,-0.0007097385331849897,-0.0078346222280887,-0.4203264154070538,2.495612075,-0.5049968683667149,,False
177,512.41095,338.0,4276.5,4502.0,0.00104375,0.0,52.0,0.26812962,0.0002598785526628667,0.0007122383843717001,-0.4151036361177406,2.4281631,-0.7061042809209168,,False
178,512.90393,333.0,4285.0,4524.0,0.001025,0.0,52.0,0.26458943,0.0012483434002192254,-0.013532529303062302,-0.4138873724476266,2.4281631,-0.6999763542225893,,False
179,512.15173,334.0,4374.0,4649.0,0.00095,0.0,53.0,0.26541057,-0.0002598785526628667,-0.010683575765575503,-0.401152376372315,2.56306105,-0.6651585888911832,,False
180,512.5255,335.5,4460.5,4675.0,0.0010125,0.0,61.0,0.26082498,0.0004895605849716658,-0.006410145459345301,-0.3887751049058605,3.64224465,-0.6579164937022506,,False
181,508.89026,335.75,4340.5,4559.0,0.00096875,0.0,53.0,0.26071075,-0.006799390188753057,-0.0056979070749736006,-0.4059458861309997,2.56306105,-0.6902273799297955,,False
182,503.6516,335.0,4201.5,4594.0,0.00103125,0.0,53.0,0.25771508,-0.017303327992111716,-0.0078346222280887,-0.4258353743834527,2.56306105,-0.6804784056370018,,False
183,506.92776,337.5,4243.5,4564.0,0.00103125,0.0,54.0,0.25940236,-0.01073436171564955,-0.0007122383843717001,-0.4198256009546539,2.697959,-0.6888346693165392,,False
184,503.39267,333.0,4389.5,4613.0,0.00101875,0.0,52.5,0.25687283,-0.017822503623938037,-0.013532529303062302,-0.3989344837974012,2.495612075,-0.6751861053066281,,False
185,501.85004,331.0,4283.5,4361.0,0.0009625,0.0,53.0,0.25673306,-0.020915601777587133,-0.0192304363780359,-0.4141020072129409,2.56306105,-0.7453787202147429,,False
186,233.45074,159.5,1763.0,4403.0,0.0022625,0.0,36.0,0.36162436,-0.5590779474279979,-0.5078259680570222,-0.774759957862636,0.2697959,-0.7336799510633905,,False
187,163.78531,109.75,1207.5,4868.0,0.00335625,0.0,32.0,0.3827147,-0.698762779763792,-0.6495614065469905,-0.8542463659506763,-0.2697959,-0.6041578640305596,,False
188,156.68573,102.0,1149.5,4931.0,0.00311875,0.0,22.0,0.33793777,-0.7129980129627337,-0.6716407964625132,-0.8625455768761602,-1.6187753999999999,-0.5866097103035309,,False
189,141.40567,96.0,1078.0,4852.0,0.00338125,0.0,34.0,0.34633029,-0.7436357714489855,-0.688734517687434,-0.8727765006894722,0.0,-0.6086145379929796,,False
190,146.78844,98.5,1098.0,4528.0,0.00326875,0.0,33.0,0.37466913,-0.732842881417988,-0.681612133843717,-0.8699147038186158,-0.13489795,-0.6988621857319843,,False
191,187.9346,128.0,1419.5,3790.0,0.0025875,0.0,36.0,0.30682293,-0.6503414964288802,-0.5975680044878564,-0.8239113191195969,0.2697959,-0.9044262722486064,,False
192,424.7463,280.5,4152.5,6250.0,0.00115,0.0,53.0,0.10437638,-0.17551484841056786,-0.16310259002111935,-0.4328467767170512,2.56306105,-0.2192126505265331,,False
193,206.8734,137.5,1638.5,4387.0,0.0024,0.0,34.0,0.2670358,-0.6123676677646324,-0.5705029458817319,-0.7925746433837179,0.0,-0.7381366250258105,,False
194,130.29533,87.5,932.0,5268.0,0.00411875,0.0,21.0,0.33168662,-0.7659129034510942,-0.7129506227560718,-0.893667617846725,-1.7536733500000001,-0.4927410149700598,,False
195,192.63635,126.0,1585.0,4268.0,0.0024625,0.0,34.0,0.22446722,-0.6409141066828494,-0.6032659115628299,-0.8002299500132591,0.0,-0.7712831376213092,,False
196,357.67975,235.5,3531.0,7395.0,0.00141875,0.0,53.0,0.083102316,-0.3099887157518037,-0.29130549920802534,-0.5217771144789181,2.56306105,0.0997180799091472,,False
197,141.07802,96.0,1063.0,5212.0,0.0032375,0.0,28.0,0.34544396,-0.7442927362493866,-0.688734517687434,-0.8749228483426147,-0.8093876999999999,-0.5083393738385298,,False
198,137.87726,94.0,993.5,5606.0,0.003975,0.0,25.0,0.36239958,-0.7507105194159749,-0.6944324247624076,-0.8848675924688413,-1.21408155,-0.3985937775139376,,False
199,133.62613,90.5,975.0,5413.0,0.00365625,0.0,25.0,0.36601472,-0.7592343795469991,-0.7044037621436113,-0.8875147545743834,-1.21408155,-0.4523524071856288,,False
200,140.37837,98.0,983.0,5412.0,0.00345625,0.0,26.0,0.34988835,-0.7456955911939946,-0.6830366106124605,-0.8863700358260408,-1.0791836,-0.4526309493082799,,False
201,142.20969,100.0,1037.0,5547.0,0.0038625,0.0,26.0,0.37196234,-0.7420236461969827,-0.6773387035374868,-0.8786431842747282,-1.0791836,-0.4150277627503613,,False
202,145.04547,99.0,1006.5,5633.0,0.003625,0.0,27.0,0.39266804,-0.736337677505751,-0.6801876570749736,-0.8830074245027844,-0.94428565,-0.3910731402023539,,False
203,153.28078,107.5,1048.0,5788.0,0.00356875,0.0,27.0,0.38302398,-0.719825213625412,-0.6559715520063358,-0.8770691959957571,-0.94428565,-0.3478991111914102,,False
204,157.45764,110.0,1054.5,5602.0,0.0029875,0.0,28.0,0.43597972,-0.7114502708626947,-0.6488491681626188,-0.8761391120127286,-0.8093876999999999,-0.3997079460045426,,False
205,166.56055,115.5,1102.0,5887.0,0.0028,0.0,28.0,0.42495137,-0.6931981986782867,-0.6331799237064415,-0.8693423444444445,-0.8093876999999999,-0.3203234410489366,,False
206,168.36316,116.0,1168.5,5362.0,0.00291875,0.0,29.0,0.43054703,-0.6895838195577269,-0.631755446937698,-0.8598268698488465,-0.67448975,-0.4665580554408424,,False
207,226.5645,149.5,1857.5,3903.0,0.00226875,0.0,38.0,0.2821945,-0.5728854166393992,-0.5363155034318902,-0.7612379676478387,0.5395918,-0.8729510123890152,,False
208,429.4652,276.5,4276.0,6560.0,0.00113125,0.0,51.0,0.14316897,-0.16605307152482449,-0.17449840417106652,-0.415175181039512,2.29326515,-0.1328645925046458,,False
209,204.95236,145.0,1346.5,5042.0,0.00256875,0.0,29.0,0.48077467,-0.6162195086319084,-0.5491357943505808,-0.8343568776982233,-0.67448975,-0.5556915346892423,,False
210,215.87479,149.0,1410.5,5327.0,0.00265625,0.0,29.0,0.50206697,-0.5943191514066758,-0.5377399802006336,-0.8251991277114824,-0.67448975,-0.4763070297336362,,False
211,437.5188,283.0,4428.0,6611.0,0.00111875,0.0,53.0,0.13399054,-0.14990495091895792,-0.15598020617740233,-0.3934255248210024,2.56306105,-0.1186589442494321,,False
212,442.18796,286.5,4446.5,6387.0,0.00115,0.0,52.0,0.1314759,-0.14054290676378664,-0.1460088687961985,-0.39077836271546,2.4281631,-0.181052379723312,,False
213,439.87878,287.0,4399.0,6565.0,0.00110625,0.0,51.0,0.12763488,-0.1451729997831388,-0.14458439202745513,-0.3975751302837443,2.29326515,-0.1314718818913896,,False
214,441.58813,288.5,4479.5,6413.0,0.0011625,0.0,52.5,0.1222935,-0.14174561451969916,-0.14031096172122492,-0.3860563978785468,2.495612075,-0.1738102845343795,,False
215,440.20764,290.0,4360.0,6469.0,0.0012375,0.0,53.0,0.124382265,-0.14451360883468772,-0.13603753141499472,-0.4031556341819146,2.56306105,-0.1582119256659095,,False
216,344.52234,223.5,3001.0,3605.0,0.0014875,0.0,41.5,0.24899885,-0.33637038898375393,-0.32549294165786696,-0.5976147315566163,1.011734625,-0.9559565649390872,,False
217,440.0691,290.25,4251.5,6414.0,0.00114375,0.0,49.5,0.116945654,-0.14479139276097375,-0.13532529303062302,-0.4186808822063113,2.0909182250000002,-0.1735317424117282,,False
218,444.03052,292.0,4404.5,6349.0,0.00115625,0.0,51.5,0.11581762,-0.13684842465596578,-0.1303396243400211,-0.3967881361442588,2.3607141250000003,-0.1916369803840594,,False
219,439.31085,290.0,4255.0,6356.0,0.00113125,0.0,50.0,0.11262816,-0.14631174545410452,-0.13603753141499472,-0.4181800677539114,2.1583672,-0.1896871855255007,,False
220,335.63818,271.0,1889.5,5839.0,0.001175,0.0,31.0,0.59061325,-0.35418384969223404,-0.19016764862724392,-0.7566590926544683,-0.40469384999999997,-0.3336934629361965,,False
221,397.4793,336.5,1970.5,6477.0,0.000875,0.0,31.0,0.5977575,-0.23018739293229257,-0.0035611919218585006,-0.7450688153274994,-0.40469384999999997,-0.1559835886846995,,False
222,360.9189,304.0,1941.0,5593.0,0.00103125,0.0,31.0,0.5995872,-0.303493957524366,-0.09615218189017952,-0.7492899657120128,-0.40469384999999997,-0.4022148251084039,,False
223,427.93805,281.0,4089.5,6342.0,0.00131875,0.0,47.0,0.11070694,-0.16911513102408554,-0.1616781132523759,-0.4418614368602493,1.7536733500000001,-0.1935867752426182,,False
224,2642.1929,360.0,18481.5,16334.0,0.00059375,0.0,58.0,0.054491594,4.270645270526137,0.0633892162090813,1.6174875914081146,3.2375507999999997,2.589606114288664,high_noise,True
225,4422.549,593.0,18988.5,15851.0,0.0006375,0.0,62.0,0.03761261,7.840403518289887,0.7271953904435059,1.6900341420843277,3.7771426,2.4550702690481105,extreme_noise,True
226,5131.7573,753.5,18849.0,16279.0,0.00058125,0.0,62.0,-0.03070771,9.262423628933767,1.1844524332101374,1.6700731089101035,3.7771426,2.5742862975428453,extreme_noise,True
227,4666.292,599.5,19059.0,15796.0,0.00069375,0.0,63.0,0.051935837,8.329127984470938,0.7457135884371701,1.700121976054097,3.9120405499999995,2.4397504523022917,extreme_noise,True
228,4536.842,580.5,18875.0,16126.0,0.0006125,0.0,61.0,0.14097324,8.069570244773237,0.6915834712249208,1.673793444842217,3.64224465,2.5316693527772043,extreme_noise,True
229,4969.0527,653.0,19229.5,16086.0,0.0006625,0.0,61.0,-0.04317697,8.936187721522268,0.8981326026927139,1.724518794378149,3.64224465,2.5205276678711543,extreme_noise,True
230,5116.4023,724.5,19475.0,16286.0,0.00061875,0.0,62.0,-0.05147421,9.231635609674917,1.1018327806230201,1.7596473509679131,3.7771426,2.576236092401404,extreme_noise,True
231,4505.5356,1084.0,18347.5,15735.0,0.00026875,0.0,35.0,0.3350523,8.006798375927564,2.126031577349525,1.5983135523733758,0.13489795,2.4227593828205656,extreme_noise,True
232,4501.076,1366.5,19760.0,16009.0,0.00023125,0.0,33.0,0.34780756,7.99785651655363,2.9308609516895463,1.8004279563776189,-0.13489795,2.499079924427008,extreme_noise,True
233,4692.3813,1548.0,19033.0,15649.0,0.00026875,0.0,34.0,0.3475427,8.38143914506032,3.4479460187434006,1.6964016401219837,0.0,2.398804760272558,extreme_noise,True
234,4591.3154,1620.0,19835.5,16370.0,0.000325,0.0,34.0,0.33841276,8.178793825906098,3.65307067344245,1.811231239565102,0.0,2.5996336307041092,extreme_noise,True
235,4465.3286,1620.5,19396.5,15896.0,0.00043125,0.0,35.0,0.3384606,7.926180082841234,3.6544951502111935,1.748414798249801,0.13489795,2.467604664567417,extreme_noise,True
236,4366.572,1518.5,19384.0,16181.0,0.00035625,0.0,37.0,0.32883534,7.728165097316088,3.3639018893875394,1.746626175205516,0.40469384999999997,2.5469891695230227,extreme_noise,True
237,4321.087,1465.0,20279.5,16336.0,0.0004625,0.0,35.0,0.31079012,7.636963986538569,3.211482875131996,1.8747631300981171,0.13489795,2.5901631985339666,extreme_noise,True
238,4264.3125,1330.0,20299.0,16383.0,0.0003375,0.0,36.0,0.27047402,7.523126513441099,2.8268741475712775,1.8775533820472023,0.2697959,2.6032546782985753,extreme_noise,True
239,5245.599,1551.5,20475.5,16383.0,0.00023125,0.0,36.0,0.33817562,9.49068546234701,3.457917356124604,1.9028087394325113,0.2697959,2.6032546782985753,extreme_noise,True
240,5757.6294,2097.0,20473.5,16383.0,0.0001875,0.0,34.0,0.3727526,10.517347905610901,5.012021510823653,1.9025225597454256,0.0,2.6032546782985753,extreme_noise,True
241,4302.079,1358.0,21023.0,16383.0,0.0002375,0.0,34.0,0.29707456,7.598851406266849,2.906644846620908,1.981150428772209,0.0,2.6032546782985753,extreme_noise,True
242,4239.123,1406.5,21122.5,16381.0,0.000175,0.0,35.5,0.30799416,7.472619524765045,3.0448190931890178,1.99538786820472,0.20234692499999998,2.602697594053273,extreme_noise,True
243,5849.4565,2292.5,22922.0,16382.0,0.0001375,0.0,35.0,0.40104982,10.701468682119167,5.568991927402323,2.252878041660037,0.13489795,2.6029761361759243,extreme_noise,True
244,5817.617,2220.75,22801.5,16383.0,0.00016875,0.0,34.0,0.3988374,10.637627904574902,5.364579511087645,2.235635715513127,0.0,2.6032546782985753,extreme_noise,True
245,5734.4863,2176.0,22274.5,16378.0,0.00015625,0.0,35.0,0.39656293,10.470944114760393,5.237088840285111,2.1602273679660566,0.13489795,2.601861967685319,extreme_noise,True
246,5758.1006,2184.0,21517.5,16383.0,0.00018125,0.0,35.0,0.3893263,10.51829269979356,5.259880468585005,2.051908356404137,0.13489795,2.6032546782985753,extreme_noise,True
247,5746.298,2133.0,22648.0,16382.0,0.00015,0.0,34.0,0.39488843,10.494627530395677,5.1145838381731785,2.2136714245293025,0.0,2.6029761361759243,extreme_noise,True
248,5548.665,1900.75,22981.0,16383.0,0.00015625,0.0,35.0,0.38204044,10.098357350637652,4.452914379091869,2.261320342429064,0.13489795,2.6032546782985753,extreme_noise,True
249,6264.785,3013.5,23785.0,16383.0,0.000125,0.0,34.0,0.45083678,11.534235979856033,7.623087427930306,2.376364576637497,0.0,2.6032546782985753,extreme_noise,True
250,7141.028,4417.0,24565.5,16384.0,0.0001125,0.0,36.0,0.48793474,13.291174199291602,11.621593717793031,2.488046199522673,0.2697959,2.6035332204212267,extreme_noise,True
251,7836.1514,5259.75,25623.0,16384.0,0.0001,0.0,37.0,0.49615395,14.684952944096406,14.02254931151003,2.6393637090692126,0.40469384999999997,2.6035332204212267,extreme_noise,True
252,5802.9053,4915.0,24575.0,19358.0,8.75e-05,0.0,33.0,0.45233652,10.60812975394446,13.040372579461458,2.48940555303633,-0.13489795,3.431917493186042,extreme_noise,True
253,6740.5747,5161.75,28657.5,22676.0,7.5e-05,0.0,34.0,0.42558342,12.488232882934039,13.743351864836326,3.07356983929992,0.0,4.356120256142886,extreme_noise,True
254,9201.713,7084.75,37113.5,28590.0,4.375e-05,0.0,37.0,0.35753167,17.423014607394812,19.221889517423442,4.283537556298064,0.40469384999999997,6.003418369502374,extreme_noise,True
255,14772.65,12160.0,63880.0,32764.0,5e-05,5e-05,55.0,0.1295119,28.593194721093553,33.681040958553325,8.11355185348714,2.83285695,7.166053189448689,extreme_noise,True
